Ticker,EventDate,CAR,document_score,lmmd_net,neg_rate,pos_rate,industry,ln_market_cap,ln_volatility,gpt_z,lmmd_z,neg_z,pos_z,disagreement
5101.T,2018-03-29,0.0093327939841924,0.0,0.017156862745098,0.0,0.017156862745098,ゴム製品,27.44935957967311,-4.108366821128272,-0.5273079809771164,2.7123434636326857,-2.2212589780454004,1.7694028933693948,-3.239651444609802
5201.T,2018-03-29,0.0282918768693677,0.0,0.0102974828375286,0.0011441647597254,0.011441647597254,ガラス・土石製品,29.28266920611056,-4.10034085178967,-0.5273079809771164,1.46578371063469,-1.9149259844500859,0.24381172373714854,-1.9930916916118064
5301.T,2018-03-29,0.0365529494394937,0.0,0.0,0.0085877862595419,0.0085877862595419,ガラス・土石製品,26.576722897497163,-3.281221670053865,-0.5273079809771164,-0.40558481471635754,0.07799228876826345,-0.5179838593759182,-0.12172316626075885
6361.T,2018-03-29,0.0331618615104394,0.0,-0.007125890736342,0.0147268408551068,0.0076009501187648,機械,26.57252729500376,-3.8796992427816113,-0.5273079809771164,-1.7005777610004478,1.7216322943875684,-0.7814050015898636,1.1732697800233314
6723.T,2018-03-29,0.0028943627556534,0.0,-0.0059372349448685,0.010178117048346,0.0042408821034775,電気機器,26.806391468546988,-3.8432181984778975,-0.5273079809771164,-1.4845625395394328,0.5037795604004351,-1.6783248831484454,0.9572545585623164
7751.T,2018-03-29,-0.0064686029048918,0.0,0.0012607894481621,0.0063039472408107,0.0075647366889729,電気機器,29.26709888265648,-4.397324608407372,-0.5273079809771164,-0.1764606950056101,-0.5334714340487384,-0.7910716348282396,-0.3508472859715063
2501.T,2018-03-30,0.0140781476767378,0.0,0.0038280842178527,0.0093962067165477,0.0132242909344005,食料品,26.22150733853152,-4.296838591554068,-0.5273079809771164,0.29009552102304437,0.29443476925307926,0.7196616897319354,-0.8174035020001608
4578.T,2018-03-30,0.0164066716816702,0.0,-0.0034782608695652,0.0127536231884057,0.0092753623188405,医薬品,28.720493766051305,-4.131430046837855,-0.5273079809771164,-1.0376915166127083,1.1933327905636784,-0.334445718224366,0.5103835356355919
5214.T,2018-03-30,-0.001711178560128,0.0,0.0006333122229259,0.0094996833438885,0.0101329955668144,ガラス・土石製品,28.0836670300361,-3.759680365058936,-0.5273079809771164,-0.29049255582136,0.3221390878409558,-0.10551335504192598,-0.23681542515575638
1928.T,2018-04-27,0.0210393354577725,0.0,0.0037831021437578,0.0050441361916771,0.008827238335435,建設業,27.95084204571472,-4.162512581124284,-0.5273079809771164,0.28192089825412625,-0.8707669911485487,-0.45406571052540085,-0.8092288792312426
9843.T,2018-05-18,-0.0081418725117171,0.0,-0.0025268477574226,0.0088439671509791,0.0063171193935565,小売業,26.078532692511125,-4.261419559502117,-0.5273079809771164,-0.8647905678312046,0.1465808890627771,-1.124104404326995,0.33748258685408816
7453.T,2018-05-24,-0.0108536915520343,0.0,-0.0010504201680672,0.0063025210084033,0.0052521008403361,小売業,24.670731465988663,-4.030398402535489,-0.5273079809771164,-0.5964783827785394,-0.5338532864342519,-1.4083951717358971,0.06917040180142298
8233.T,2018-05-24,0.0101385655377794,0.0,0.0054884742041712,0.0065861690450054,0.0120746432491767,小売業,26.43055073760834,-4.1657443074471,-0.5273079809771164,0.5918393169806812,-0.4579107690291464,0.4127804418007499,-1.1191472979577974
8267.T,2018-05-24,0.0104266344353373,0.0,0.0121716848174247,0.0051249199231262,0.0172966047405509,小売業,27.13551756862831,-4.360116792108335,-0.5273079809771164,1.8063837048921152,-0.8491383558683099,1.8067049281615857,-2.3336916858692316
3382.T,2018-05-25,0.025102623474637,0.0,0.0035164835164835,0.0079120879120879,0.0114285714285714,小売業,28.00130846766267,-4.6233989409530105,-0.5273079809771164,0.23346811467336007,-0.1029158328843105,0.2403212361599098,-0.7607760956504764
3086.T,2018-05-28,0.0044494200231123,0.0,0.0164051355206847,0.0028530670470756,0.0192582025677603,小売業,27.557121351124632,-4.0341657161142015,-0.5273079809771164,2.5757315663746785,-1.4573929683383984,2.3303241176665312,-3.103039547351795
6506.T,2018-05-30,-0.0161594352405339,0.0,0.0021505376344086,0.0021505376344086,0.0043010752688172,電気機器,27.72188190275757,-3.856223842748692,-0.5273079809771164,-0.014766154941730414,-1.6454847062124873,-1.6622572183031241,-0.512541826035386
9602.T,2018-05-30,-0.0171711324007004,0.0,-0.0136094674556213,0.0183431952662721,0.0047337278106508,情報・通信業,25.665208636245264,-4.2715051413076575,-0.5273079809771164,-2.878842546248689,2.689857074304546,-1.5467670958377813,2.3515345652715727
6532.T,2018-05-31,-0.0648685039083728,0.0,-0.0006353240152477,0.0114358322744599,0.0108005082592121,サービス業,19.47861859665737,-3.506606222902984,-0.5273079809771164,-0.5210426779915671,0.840513992247773,0.07266917051418352,-0.0062653029855492814
7741.T,2018-06-08,-0.0062851531234306,0.5,0.0057773109243697,0.0055147058823529,0.0112920168067226,精密機器,28.67076081558817,-4.132701679936227,0.8668308527485348,0.6443298096256609,-0.7447789978856422,0.20387002306015634,0.2225010431228739
8697.T,2018-06-13,0.0215655397982821,0.8,-0.0003526093088857,0.0133991537376586,0.0130465444287729,その他金融業,26.415303996321235,-4.36707214127262,1.7033141529839257,-0.4696647430644441,1.3661639356667035,0.6722149195922759,2.17297889604837
6861.T,2018-06-14,0.0020459361461592,0.0,0.0140845070422535,0.0,0.0140845070422535,電気機器,28.32206249334056,-4.267386111783507,-0.5273079809771164,2.154002182399157,-2.2212589780454004,0.9492835087129801,-2.6813101633762733
4503.T,2018-06-15,0.0138418441183995,-0.25,0.0,0.0097087378640776,0.0097087378640776,医薬品,27.41771941433612,-4.384385509110948,-1.2243773978399421,-0.40558481471635754,0.37811030741385093,-0.21876260081841967,-0.8187925831235846
3099.T,2018-06-18,0.0104671548656536,0.1,0.0024636610002463,0.0091155457009115,0.0115792067011579,小売業,27.04753500497375,-4.0992722586879005,-0.24848021423198619,0.042137966252346414,0.2192919820150133,0.28053106829191676,-0.2906181804843326
4568.T,2018-06-18,0.0932724333778969,0.1,0.0048952950775088,0.007886864291542,0.0127821593690508,医薬品,27.578561967301955,-3.862827589856181,-0.24848021423198619,0.48404047283153645,-0.10966907984936515,0.6016412837691545,-0.7325206870635226
4689.T,2018-06-18,-0.0147668421107186,0.3,0.014279134039613,0.00322432058959,0.0175034546292031,情報・通信業,28.384415294072696,-3.818935686222137,0.30917531925827424,2.1893718783519165,-1.3579953876188209,1.8619204109393876,-1.8801965590936423
6301.T,2018-06-18,-0.0621087407416404,0.5,0.0011269722013523,0.005885299273729,0.0070122714750813,機械,28.79604109337647,-3.964397194983087,0.8668308527485348,-0.2007793938352256,-0.6455581627551085,-0.9385439573986271,1.0676102465837605
7832.T,2018-06-18,0.0447179580958738,0.4,0.0105371369827807,0.001799023387304,0.0123361603700848,その他製品,26.56527281465613,-4.045481521566996,0.5880030860034046,1.5093362206481296,-1.739597385956966,0.4825885242690981,-0.921333134644725
2768.T,2018-06-19,-0.0009628634910429,0.4,0.0046326935804103,0.0070593425987204,0.0116920361791308,卸売業,28.573203342246945,-4.150381680555659,0.5880030860034046,0.4363177250363929,-0.33122563040065284,0.3106492092222028,0.15168536096701168
4506.T,2018-06-19,-0.0082408654360668,0.5,0.0038295835327908,0.0090952608903781,0.0129248444231689,医薬品,27.55876241742917,-4.013414336834591,0.8668308527485348,0.2903679925414744,0.21386102752843966,0.6397289240364138,0.5764628602070604
6758.T,2018-06-19,0.0352066977601144,0.1,-0.0071267816954238,0.0133158289572393,0.0061890472618154,電気機器,27.7341588337306,-4.155964810764068,-0.24848021423198619,-1.7007396755973803,1.3438549725479283,-1.1582913436120204,1.452259461365394
8035.T,2018-06-19,-0.0338971131365027,0.9,0.0083149914404499,0.0017119100024455,0.0100269014428955,電気機器,27.741732853226434,-3.930292055985486,1.9821419197290557,1.1055042073029127,-1.7629206912231845,-0.13383359398544192,0.8766377124261431
3401.T,2018-06-20,-0.0147211887781725,0.5,0.003479773814702,0.0065245759025663,0.0100043497172683,繊維製品,28.319749558544604,-4.606100385370863,0.8668308527485348,0.22679683572365805,-0.4744014112622112,-0.1398534397107256,0.6400340170248767
4507.T,2018-06-20,0.0136623529073709,0.5,0.0066115702479338,0.0033057851239669,0.0099173553719008,医薬品,27.24040430909032,-4.342880307346727,0.8668308527485348,0.7959403211196721,-1.3361844775419247,-0.1630752785509769,0.07089053162886272
4523.T,2018-06-20,-0.0063840803038759,0.8,0.0063035804336863,0.0075642965204236,0.0138678769541099,医薬品,28.51588550186249,-4.174904044272068,1.7033141529839257,0.7399691237304454,-0.19603177379196013,0.8914573480174889,0.9633450292534803
4902.T,2018-06-20,0.0024279289208385,0.5,0.0069241011984021,0.0047936085219707,0.0117177097203728,電気機器,27.046161133709536,-4.256553612104189,0.8668308527485348,0.8527367822677239,-0.9378420259171764,0.31750237691559385,0.014094070480810905
6098.T,2018-06-20,0.0288406755812631,0.5,0.0058545192076349,0.0085812815783142,0.0144358007859491,サービス業,25.96161236031068,-3.917602605205144,0.8668308527485348,0.6583609231976413,0.07625075770297975,1.0430561173489354,0.2084699295508935
6645.T,2018-06-20,0.0018007475518979,0.5,0.0073546311192829,0.0029878188922086,0.0103424500114916,電気機器,27.833294136981127,-4.071113222785436,0.8668308527485348,0.9309772761699764,-1.4213151781764366,-0.04960262500400132,-0.06414642342144161
6902.T,2018-06-20,0.0194907859019402,0.5,0.0074733096085409,0.0074733096085409,0.0149466192170818,輸送用機器,27.82698169034777,-4.086432740592396,0.8668308527485348,0.9525447983438649,-0.2203921579570081,1.1794114544031193,-0.08571394559533008
7186.T,2018-06-20,-0.0774459360118102,0.1,-0.0005845389449072,0.0055531199766184,0.0049685810317112,銀行業,27.376315728839867,-4.058996540004626,-0.24848021423198619,-0.5118134727874962,-0.7344941989591068,-1.4840765424743445,0.26333325855551004
7267.T,2018-06-20,-0.0263165355653444,0.2,0.0001388021375529,0.0099937539038101,0.010132556041363,輸送用機器,28.3564574908166,-4.242903864929436,0.03034755251314408,-0.38036020831824835,0.45441908718687285,-0.10563067978476369,0.41070776083139243
8253.T,2018-06-20,-0.0018687060380839,0.3,0.0056273062730627,0.0062730627306273,0.01190036900369,その他金融業,26.520386594167583,-4.137087000947065,0.30917531925827424,0.6170693628212116,-0.5417402995069585,0.3662605395519033,-0.30789404356293737
9101.T,2018-06-20,-0.0283203331079617,0.5,0.0027190964233423,0.0079481280066931,0.0106672244300355,海運業,27.853634474393587,-4.128690982889595,0.8668308527485348,0.08855841856905115,-0.09326663684324484,0.03709104657893662,0.7782724341794837
9201.T,2018-06-20,-0.0338576481619208,0.5,0.0074771945566023,0.0046358606250934,0.0121130551816958,空運業,27.341983137985576,-4.623237167440353,0.8668308527485348,0.9532508125843773,-0.9800766648300072,0.4230339324469867,-0.0864199598358425
4005.T,2018-06-21,0.0220497329792593,0.8,0.0070002058884084,0.008235536339304,0.0152357422277125,化学,27.645701231811543,-4.136803159519087,1.7033141529839257,0.8665673390898577,-0.01631735644933979,1.2565885160789303,0.836746813894068
4061.T,2018-06-21,0.0002600573286993,0.5,0.0072847682119205,0.0023178807947019,0.0096026490066225,化学,28.19157803086214,-4.006578661948326,0.8668308527485348,0.918281042732127,-1.600681079099684,-0.24708143395822343,-0.05145018998359219
5406.T,2018-06-21,-0.0588263107045508,0.2,-0.0006030150753768,0.0088442211055276,0.0082412060301507,鉄鋼,28.9545340518466,-4.215770279412608,0.03034755251314408,-0.5151711524822931,0.1466488815930642,-0.6104982658944188,0.5455187049954371
5411.T,2018-06-21,-0.0198092640795007,0.5,0.010289990645463,0.006859993763642,0.017149984409105,鉄鋼,27.90103437212924,-4.251022629982508,0.8668308527485348,1.4644221494999288,-0.3845982980171253,1.7675668244933802,-0.597591296751394
6594.T,2018-06-21,-0.0180593355653964,0.5,0.0023721275018532,0.0054855448480355,0.0078576723498888,電気機器,27.1409440567229,-4.262070011152944,0.8668308527485348,0.025503521639935793,-0.7525864284701401,-0.7128768432056932,0.841327331108599
6753.T,2018-06-21,-0.0512311337155394,0.8,0.0083224967490247,0.0026007802340702,0.0109232769830949,電気機器,29.14855308903092,-3.976234536127073,1.7033141529839257,1.1068681521097679,-1.5249389874022206,0.1054404444238409,0.5964460008741579
7011.T,2018-06-21,-0.0249364326962399,0.1,-0.0036370984037179,0.0131339664578702,0.0094968680541523,機械,27.932473240110948,-4.534749765016153,-0.24848021423198619,-1.0665571691947595,1.2951640096591281,-0.27531807646934675,0.8180769549627733
8015.T,2018-06-21,-0.006286567537074,0.5,0.0041724617524339,0.0111265646731571,0.015299026425591,卸売業,26.826474692294283,-4.076130668504378,0.8668308527485348,0.3526794834555488,0.7577122197549145,1.2734812858108135,0.514151369292986
8031.T,2018-06-21,-0.0299732494407244,0.2,-0.0073713396902684,0.0144045445323595,0.007033204842091,卸売業,28.144676412890444,-4.357626934133857,0.03034755251314408,-1.7451833655161673,1.6353422766844912,-0.932956108291544,1.7755309180293113
9107.T,2018-06-21,-0.0366842388234921,0.6,0.002770083102493,0.0083102493074792,0.0110803324099723,海運業,26.114628390340545,-4.265255609070958,1.1456586194936649,0.09782426227864773,0.003685922804771843,0.14736404068204492,1.047834357215017
9433.T,2018-06-21,0.0056881642514396,0.5,0.0012082766953632,0.0077027639329406,0.0089110406283038,情報・通信業,27.94624080921601,-4.696415060190382,0.8668308527485348,-0.18600387311213332,-0.15895919606118808,-0.43169594233849273,1.052834725860668
9984.T,2018-06-21,0.0217655369042887,0.1,-0.0045883796617403,0.010563943872379,0.0059755642106386,情報・通信業,27.890969600706786,-4.145901441912978,-0.24848021423198619,-1.2394341560377613,0.6070789191778961,-1.2152774498768626,0.9909539418057751
5711.T,2018-06-22,0.0217936458853759,0.2,-0.0031473533619456,0.0125894134477825,0.0094420600858369,非鉄金属,29.00038597705076,-4.291557582417904,0.03034755251314408,-0.9775554712963852,1.149368089680313,-0.289948243545209,1.0079030238095292
5801.T,2018-06-22,0.0171913442613937,0.7,0.0041275797373358,0.0093808630393996,0.0135084427767354,非鉄金属,28.625386938405217,-3.76317021741273,1.4244863862387953,0.3445230444758387,0.2903267292932873,0.7955117724124435,1.0799633417629566
6471.T,2018-06-22,0.0302124393052525,0.8,0.0041152263374485,0.0096021947873799,0.0137174211248285,機械,27.17350821413297,-3.977852352899222,1.7033141529839257,0.3422780527535979,0.3495849928957789,0.8512954155908524,1.361036100230328
6770.T,2018-06-22,0.0113483900734242,0.8,0.0016339869281045,0.0095996732026143,0.0112336601307189,電気機器,26.93207423356466,-4.003961475413571,1.7033141529839257,-0.10863926439741402,0.34890987630676934,0.18829258156455148,1.8119534173813399
6988.T,2018-06-22,-0.0194400353728535,0.5,0.0078993563487419,0.0102399063779988,0.0181392627267407,化学,26.385817424067408,-4.0600333140533,0.8668308527485348,1.029970560786982,0.5203227288243019,2.0316398692785813,-0.16313970803844724
7013.T,2018-06-22,-0.0305927069158396,0.2,-0.0016110471806674,0.011277330264672,0.0096662830840046,機械,27.48866496791277,-4.102306782821404,0.03034755251314408,-0.698361509208046,0.7980774508873714,-0.2300952691279375,0.72870906172119
7211.T,2018-06-22,0.0074314370952111,0.5,0.0,0.0119507908611599,0.0119507908611599,輸送用機器,27.49913631093425,-3.956671538284872,0.8668308527485348,-0.40558481471635754,0.9783864482035771,0.37971989996487954,1.2724156674648923
8001.T,2018-06-22,-0.0268147153908543,0.5,-0.0036791758646063,0.0118551222303981,0.0081759463657918,卸売業,27.17724272959158,-4.356316890783142,0.8668308527485348,-1.074203934639832,0.9527726038640083,-0.6279183568452663,1.9410347873883667
8002.T,2018-06-22,-0.0260501910718745,0.5,-0.0071726438698915,0.0168473728106755,0.0096747289407839,卸売業,27.997272157170283,-4.345356550100841,0.8668308527485348,-1.7090742396026952,2.2893729947040047,-0.22784077403209868,2.57590509235123
8053.T,2018-06-22,-0.0349355909714763,0.5,0.0024326672458731,0.0091225021720243,0.0115551694178974,卸売業,28.45704841182978,-4.364941461134392,0.8668308527485348,0.0365054502936805,0.2211544730616305,0.2741146751841257,0.8303254024548543
8058.T,2018-06-22,-0.0060182997310478,0.5,0.0009496676163342,0.0093911575393056,0.0103408251556399,卸売業,28.16412419583007,-4.345395814725923,0.8668308527485348,-0.23300107606945733,0.29308292760036403,-0.050036355961656516,1.099831928817992
8766.T,2018-06-22,-0.017551996334293,0.1,-0.002698015031798,0.0060705338215455,0.0033725187897475,保険業,27.944152115365057,-4.482136851799819,-0.24848021423198619,-0.8958969124486359,-0.5959643843524932,-1.9101214768355332,0.6474166982166497
9001.T,2018-06-22,-0.016371466085655,0.2,0.006363285769379,0.0067489394523717,0.0131122252217508,陸運業,28.9523120211788,-4.38403548467712,0.03034755251314408,0.7508194147941646,-0.4143314280877121,0.6897474245268151,-0.7204718622810206
9020.T,2018-06-22,-0.0033442074616512,0.5,0.0030041306796845,0.0053824008011015,0.008386531480786,陸運業,27.984473372584446,-4.679484847841492,0.8668308527485348,0.14035788688393622,-0.7802017036306955,-0.5717058112839083,0.7264729658645985
9021.T,2018-06-22,0.0292475435941215,0.5,0.0036290827180578,0.0062570391690651,0.009886121887123,陸運業,27.39536375498026,-4.338111743665089,0.8668308527485348,0.25393084378205694,-0.5460303683451085,-0.17141258998042147,0.6129000089664778
9022.T,2018-06-22,-0.0160453166743054,0.5,0.0030918727915194,0.0064045936395759,0.0094964664310954,陸運業,27.629914503859208,-4.494168651716362,0.8668308527485348,0.15630332025113286,-0.5065248668115768,-0.2754252837350887,0.7105275324974019
9064.T,2018-06-22,-0.0508098834110865,0.5,0.0060742110128086,0.0055460187508253,0.0116202297636339,陸運業,28.07863063593754,-4.231961073154256,0.8668308527485348,0.6982856636382175,-0.7363954459053235,0.29148156101103445,0.16854518911031724
2432.T,2018-06-25,-0.0064725604016159,0.1,0.0035885167464114,0.0110645933014354,0.0146531100478468,サービス業,26.465385102837,-4.489153253974271,-0.24848021423198619,0.24655876229990173,0.7411203122911045,1.101063573315925,-0.4950389765318879
4043.T,2018-06-25,0.0080715171980601,0.25,0.0015991471215351,0.0090618336886993,0.0106609808102345,化学,26.19899527010628,-3.788076298658767,0.16976143588570916,-0.11497072602468497,0.20491139447013912,0.03542440569341547,0.28473216191039413
4543.T,2018-06-25,-0.0587874977147124,0.8,0.0065480188045668,0.0067159167226326,0.0132639355271994,精密機器,26.464354372465635,-3.927867026347295,1.7033141529839257,0.7843910743052753,-0.4231727698365134,0.730244220596147,0.9189230786786504
6701.T,2018-06-25,-0.0239742746216408,0.4,0.0098449421609648,0.0056608417425547,0.0155057839035195,電気機器,28.103842975230734,-4.790963925160632,0.5880030860034046,1.383543187205392,-0.7056533080348311,1.3286721009286213,-0.7955401012019875
6702.T,2018-06-25,0.0117366401743891,0.2,0.0064924525239409,0.0077909430287291,0.01428339555267,電気機器,27.960783901743262,-4.512071019715855,0.03034755251314408,0.7742929765201384,-0.13535056264033188,1.0023738206931312,-0.7439454240069944
7203.T,2018-06-25,-0.0451596614836639,0.5,-0.0017272089383062,0.0113348086576348,0.0096075997193285,輸送用機器,29.21820302611812,-4.307551201792104,0.8668308527485348,-0.7194716640414652,0.8134664305196129,-0.24575991527655025,1.58630251679
7270.T,2018-06-25,-0.0334425572367681,0.1,-0.0014920919128618,0.009847806624888,0.0083557147120262,輸送用機器,28.54436437226128,-4.440188303177049,-0.24848021423198619,-0.6767436878813797,0.4153438871518468,-0.5799318866074743,0.42826347364939354
8252.T,2018-06-25,0.0104063663623877,0.5,0.0115154306771073,0.0009212344541685,0.0124366651312759,小売業,27.337115336814744,-4.130746824678387,0.8668308527485348,1.6871221958225808,-1.9746122379235396,0.5094167664634415,-0.820291343074046
8725.T,2018-06-25,6.072400071227514e-05,-0.1,-0.0035031651404339,0.0066990350931104,0.0031958699526765,保険業,27.30376110919352,-4.444993863509518,-0.8061357477222468,-1.0422173866127682,-0.4276925735311698,-1.9572752407779084,0.23608163889052136
1721.T,2018-06-26,0.0023958188824036,0.6,0.0040899795501022,0.0067484662576687,0.0108384458077709,建設業,26.77795600387033,-4.079947897966269,1.1456586194936649,0.33768993700225014,-0.41445811888874523,0.08279603146020267,0.8079686824914147
2801.T,2018-06-26,0.0016986385053997,0.5,0.0040057683063611,0.0036853068418522,0.0076910751482134,食料品,26.201467851770644,-4.162613018530481,0.8668308527485348,0.32238617068341446,-1.2345732165884384,-0.7573474734771206,0.5444446820651203
2802.T,2018-06-26,0.0127869873396801,0.2,0.0045013030087656,0.0047382136934375,0.0092395167022032,食料品,27.18818344025943,-4.1999888744597405,0.03034755251314408,0.4124400275268931,-0.9526731623510121,-0.3440141692445374,-0.38209247501374904
2871.T,2018-06-26,0.0167645079051517,0.5,0.0074144941401578,0.0031093039942597,0.0105237981344176,食料品,26.76342670279072,-4.170189932853895,0.8668308527485348,0.9418562234685772,-1.3887893599564478,-0.0011944570158451758,-0.07502537072004245
3402.T,2018-06-26,0.001730467922572,0.3,0.0069576217583807,0.0028462998102466,0.0098039215686274,繊維製品,27.982510781003185,-4.411174850475241,0.30917531925827424,0.858828496319189,-1.4592047947371536,-0.19335473507799514,-0.5496531770609148
4183.T,2018-06-26,0.037732092044036,0.5,-0.0012420431609998,0.0091600683123738,0.007918025151374,化学,28.04112120062593,-4.1903312429439685,0.8668308527485348,-0.631302158973703,0.2312122450155981,-0.6967665658798914,1.4981330117222378
4188.T,2018-06-26,0.0276436789739627,0.5,0.0157949249093733,0.0064733298808907,0.0222682547902641,化学,27.95696172628228,-4.2307149214294775,0.8668308527485348,2.4648375789934436,-0.48812176674100133,3.133812520463762,-1.598006726244909
5333.T,2018-06-26,0.0113159631304585,0.5,0.0040933278755628,0.0085959885386819,0.0126893164142447,ガラス・土石製品,27.188392226926087,-4.203491992564033,0.8668308527485348,0.33829843045433566,0.08018832627239318,0.57685824614927,0.5285324222941992
5401.T,2018-06-26,0.019619726125346,0.5,0.0093033809847969,0.0031767642387111,0.012480145223508,鉄鋼,29.05482908922209,-4.372794513909945,0.8668308527485348,1.285124908134394,-1.3707278889525438,0.5210231265125661,-0.4182940553858593
5713.T,2018-06-26,0.0077953686244726,0.5,0.0035880875493362,0.0060997488338715,0.0096878363832077,非鉄金属,28.534838724823835,-3.809984119131363,0.8668308527485348,0.2464807640249471,-0.588142501963898,-0.22434193839758068,0.6203500887235877
5714.T,2018-06-26,0.0323660591389921,0.1,0.0045339136742836,0.0059847660500544,0.010518679724338,非鉄金属,27.698038256764445,-3.893503601423081,-0.24848021423198619,0.4183663858422212,-0.6189274217748075,-0.0025607400022238168,-0.6668466000742074
6103.T,2018-06-26,0.0086020704818709,0.9,0.0056776104665514,0.0064181683534929,0.0120957788200444,機械,26.919985385057743,-3.762841060861408,1.9821419197290557,0.6262111779495498,-0.5028904402868579,0.418422266202245,1.355930741779506
6305.T,2018-06-26,-0.0328066010814379,0.8,0.0029828486204325,0.0126771066368381,0.0156599552572706,機械,27.36560283631164,-3.802255685443008,1.7033141529839257,0.13649028385247464,1.1728466288443484,1.369825837018794,1.566823869131451
6504.T,2018-06-26,0.0060743654657063,0.5,-0.0053590568060021,0.0109860664523043,0.0056270096463022,電気機器,28.773724545629623,-4.01584177145234,0.8668308527485348,-1.3794898350550517,0.7200959234804314,-1.3083188755679367,2.2463206878035864
