Ticker,EventDate,CAR
2002.T,2018-06-27,-0.001289205625770281
2282.T,2018-06-27,0.03883977155748164
3092.T,2018-06-27,-0.07430629536305762
3289.T,2018-06-27,-0.0022959597473212147
3407.T,2018-06-27,0.015222325469108178
4021.T,2018-06-27,0.002682454976405733
4042.T,2018-06-27,0.029242306692251276
4307.T,2018-06-27,-0.023969146415659493
5020.T,2018-06-27,0.05080170704480278
5802.T,2018-06-27,0.018724499924851465
6113.T,2018-06-27,0.015629007930666038
6146.T,2018-06-27,-0.00797892755110316
6273.T,2018-06-27,-0.03143832955684216
6472.T,2018-06-27,0.031991434692127764
6473.T,2018-06-27,0.02185408352216598
7004.T,2018-06-27,0.029419687333647512
7012.T,2018-06-27,0.02358178273994687
7261.T,2018-06-27,0.0017958244419984562
7735.T,2018-06-27,-0.055240556669006735
7752.T,2018-06-27,0.01873349666154507
8795.T,2018-06-27,0.0037347854076818315
9432.T,2018-06-27,-0.018941826548249878
1803.T,2018-06-28,0.01548282063243912
1808.T,2018-06-28,0.019250493588626502
1925.T,2018-06-28,0.03816770488736423
1963.T,2018-06-28,0.0019981170115322376
2269.T,2018-06-28,-0.02297261631281419
3861.T,2018-06-28,0.04114285306759883
4208.T,2018-06-28,0.01092544998475509
4502.T,2018-06-28,0.04116391796348631
4661.T,2018-06-28,-0.02690589365404659
5019.T,2018-06-28,0.11958604391424166
5631.T,2018-06-28,0.01973604528872832
5706.T,2018-06-28,0.037979466859973755
6302.T,2018-06-28,0.03351534983892402
6367.T,2018-06-28,-0.00017194619281517623
6479.T,2018-06-28,0.01483070959289008
6503.T,2018-06-28,0.011780589546364129
6674.T,2018-06-28,0.035315285182794455
6762.T,2018-06-28,0.009763329357005374
6857.T,2018-06-28,0.024186064865541698
6952.T,2018-06-28,-0.00130447240848098
6963.T,2018-06-28,0.04682833478805598
6981.T,2018-06-28,0.039045834417476055
7201.T,2018-06-28,-0.0030724380795020562
7202.T,2018-06-28,0.009973546513471532
7269.T,2018-06-28,-0.004797378133227646
7731.T,2018-06-28,0.03852177054133046
7911.T,2018-06-28,0.005515601925021126
7912.T,2018-06-28,-0.020769755063594592
8304.T,2018-06-28,-0.010403284173471283
8316.T,2018-06-28,0.009305193261084102
8331.T,2018-06-28,0.009683752495501057
8354.T,2018-06-28,0.024416354969425645
8601.T,2018-06-28,0.01915385516551238
8630.T,2018-06-28,-0.017625843322341718
8801.T,2018-06-28,0.0009824767916641105
8802.T,2018-06-28,-0.008628380941332168
9005.T,2018-06-28,-0.026230723567739027
9007.T,2018-06-28,-0.015165540232524005
9008.T,2018-06-28,-0.015118059737910076
9009.T,2018-06-28,-0.02226804639413961
9501.T,2018-06-28,0.013836587123492155
9502.T,2018-06-28,-0.0029343450299219778
9503.T,2018-06-28,0.00813113901783729
9531.T,2018-06-28,0.014581985128714964
9766.T,2018-06-28,-0.03203201502618995
1801.T,2018-06-29,0.002229811154548886
4063.T,2018-06-29,0.029940157483302872
4901.T,2018-06-29,0.03890991631989728
5233.T,2018-06-29,-0.003708053479038273
5803.T,2018-06-29,0.02844444432298035
6501.T,2018-06-29,0.015466948858269124
6752.T,2018-06-29,0.009361224137394243
6954.T,2018-06-29,-0.004074102295354045
6976.T,2018-06-29,0.09621452512727537
7974.T,2018-06-29,0.02405782048043714
8309.T,2018-06-29,-0.0072073650585487755
8830.T,2018-06-29,-0.025276131391862
9202.T,2018-06-29,-0.026837073389252224
9532.T,2018-06-29,-0.002775663572027536
6920.T,2018-09-27,0.016109718566026207
9983.T,2018-11-30,-0.016107597011905006
4751.T,2018-12-19,0.00462889874274338
4151.T,2019-03-14,0.021847649784904763
5108.T,2019-03-22,-0.01142030920186165
6326.T,2019-03-22,0.020693775844478558
4452.T,2019-03-26,-0.010606563465485695
4704.T,2019-03-26,0.02202889533075914
4911.T,2019-03-26,0.019012522448190294
2502.T,2019-03-27,0.026321755991507857
3405.T,2019-03-27,-0.01261068028601841
3659.T,2019-03-27,0.02567999638697124
8804.T,2019-03-27,0.03660291176441516
2503.T,2019-03-28,0.018707373362620097
3436.T,2019-03-28,-0.0167454460175062
4004.T,2019-03-28,0.04795626872716478
4324.T,2019-03-28,0.001382606491184192
4519.T,2019-03-28,0.01266858822485622
4755.T,2019-03-28,-0.054593055704616665
5101.T,2019-03-28,0.012023282382212539
5201.T,2019-03-28,0.03514373522235878
5301.T,2019-03-28,0.021988410965898073
6723.T,2019-03-28,0.03123819297772075
7272.T,2019-03-28,0.024539779018470077
7751.T,2019-03-28,0.01800864771794481
2501.T,2019-03-29,-0.026514663490431786
4578.T,2019-03-29,-0.01778170260611861
5214.T,2019-03-29,0.05035239922984114
6361.T,2019-03-29,0.050722471998658036
1928.T,2019-04-26,0.0005178382847420872
9843.T,2019-05-17,-0.03510566996110263
7453.T,2019-05-23,-0.00039025520945066075
8233.T,2019-05-23,0.04201206158606964
9602.T,2019-05-23,-0.008252836520039495
3382.T,2019-05-24,0.014932359991189541
3086.T,2019-05-27,-0.014575197917659405
6506.T,2019-05-29,0.007951519344780444
6532.T,2019-05-30,-0.009291589177011988
8267.T,2019-05-30,-0.02949883471550389
7741.T,2019-06-07,0.030396925142944276
8697.T,2019-06-12,0.010682531187429558
4568.T,2019-06-17,-0.001709174320098386
4689.T,2019-06-17,0.03953100730064301
6301.T,2019-06-17,0.02777370668105717
6861.T,2019-06-17,0.01410597640355562
4503.T,2019-06-18,0.00683879372682092
4507.T,2019-06-18,-0.012283437976403843
6758.T,2019-06-18,0.06717045745238315
8035.T,2019-06-18,-0.027579474043456183
4902.T,2019-06-19,0.04482396247883072
6501.T,2019-06-19,-0.026148838586381402
6594.T,2019-06-19,0.0035017972917650506
6645.T,2019-06-19,0.011912817792414283
7205.T,2019-06-19,0.03176269459503868
7267.T,2019-06-19,0.005768472574189852
9101.T,2019-06-19,0.041952778713214074
9201.T,2019-06-19,-0.02596782784745633
9984.T,2019-06-19,0.014555732980727914
2768.T,2019-06-20,0.004480082748199858
3401.T,2019-06-20,0.003123123980259936
4061.T,2019-06-20,0.00833629697595998
4506.T,2019-06-20,0.007784148869597104
4523.T,2019-06-20,0.01017546293633575
5406.T,2019-06-20,0.028707269836529013
6098.T,2019-06-20,0.00932079071338837
6178.T,2019-06-20,0.008762200063521484
7013.T,2019-06-20,0.008228262554118817
7186.T,2019-06-20,0.007222312429663957
8031.T,2019-06-20,0.013344082152077951
8252.T,2019-06-20,-0.050714898269925465
8253.T,2019-06-20,0.012463647344459816
9433.T,2019-06-20,0.0006398542505337765
4005.T,2019-06-21,0.015297113639094338
5333.T,2019-06-21,0.022353678079869415
5411.T,2019-06-21,0.05069951153971077
5711.T,2019-06-21,0.037329729577909886
5802.T,2019-06-21,0.00614719767751206
6103.T,2019-06-21,0.011531095852995069
6770.T,2019-06-21,-0.001840450745233797
6988.T,2019-06-21,0.03646786292130724
7203.T,2019-06-21,-0.0188784070946175
7211.T,2019-06-21,0.03572804217889734
8001.T,2019-06-21,0.01595749672695352
8002.T,2019-06-21,0.02938539001192868
8053.T,2019-06-21,-0.0022596367392028233
8058.T,2019-06-21,-0.0022388299979441044
8766.T,2019-06-21,-0.015082879461581829
9001.T,2019-06-21,-0.0007946701222430359
9020.T,2019-06-21,-0.016348731273598528
9021.T,2019-06-21,-0.012904705250477445
9022.T,2019-06-21,-0.02367542144484132
9064.T,2019-06-21,0.0014485096476674637
9107.T,2019-06-21,0.09879127993544792
9503.T,2019-06-21,0.012404193219842742
2432.T,2019-06-24,-0.04272590462995875
4043.T,2019-06-24,0.08243955856186508
4543.T,2019-06-24,-0.0014555632847167103
6701.T,2019-06-24,-0.018030781702984545
6702.T,2019-06-24,-0.0002915194474746013
7270.T,2019-06-24,-0.02096293877799722
7832.T,2019-06-24,-0.024289009009189483
8411.T,2019-06-24,0.02082517313298501
8725.T,2019-06-24,-0.015121375550520812
9202.T,2019-06-24,-0.00857917852693871
9532.T,2019-06-24,0.009892835089665103
1721.T,2019-06-25,0.007870456678159958
1925.T,2019-06-25,-0.06475007948544718
2801.T,2019-06-25,0.02189489111637142
2802.T,2019-06-25,-0.020197210169241923
2871.T,2019-06-25,-0.04289299969536306
3402.T,2019-06-25,0.026918683924928327
3407.T,2019-06-25,0.019215865169404406
4183.T,2019-06-25,0.014283476844230132
4188.T,2019-06-25,0.026989251179305868
4307.T,2019-06-25,-0.05680008644966841
5332.T,2019-06-25,-0.012319352215813437
5401.T,2019-06-25,0.014459793244660865
5631.T,2019-06-25,0.03167110424670704
5713.T,2019-06-25,0.03709363177999245
5714.T,2019-06-25,0.02104031484378381
6146.T,2019-06-25,0.04446051622157195
6305.T,2019-06-25,0.001898305198190342
6471.T,2019-06-25,0.039081929680321315
6504.T,2019-06-25,0.005093250504901094
6841.T,2019-06-25,-0.005682963813846826
6971.T,2019-06-25,-0.009130263377853312
7733.T,2019-06-25,-0.03943894422618054
7951.T,2019-06-25,0.01323164372741816
8015.T,2019-06-25,0.019461515675218317
8308.T,2019-06-25,0.02665131491619824
9104.T,2019-06-25,0.05239051359565325
9434.T,2019-06-25,-0.00964712643690806
1332.T,2019-06-26,-0.036020626191476335
1605.T,2019-06-26,-0.02819268706023853
1802.T,2019-06-26,0.009719890946668787
1812.T,2019-06-26,-0.003297396471143764
2002.T,2019-06-26,-0.023528226322971336
2282.T,2019-06-26,-0.033344759613781715
3092.T,2019-06-26,0.03479414413228863
3289.T,2019-06-26,-0.053874478856714855
4021.T,2019-06-26,0.013713109376753444
4042.T,2019-06-26,0.023837739812587813
5020.T,2019-06-26,0.019646792968263164
6113.T,2019-06-26,0.0010382315331089872
6473.T,2019-06-26,0.032250806444390046
6753.T,2019-06-26,0.03628658804450842
6902.T,2019-06-26,0.016766952909661965
7004.T,2019-06-26,0.053323295331814985
7012.T,2019-06-26,0.011230561821616554
7202.T,2019-06-26,0.00536882194494993
7735.T,2019-06-26,0.07314616334033315
7752.T,2019-06-26,-0.015870094418721364
8304.T,2019-06-26,0.027547536003269348
8795.T,2019-06-26,0.03795368009151706
9432.T,2019-06-26,-0.003913954311880779
9735.T,2019-06-26,-0.02661200400137669
1801.T,2019-06-27,-0.003623465628372887
1803.T,2019-06-27,-0.014492135210911184
1808.T,2019-06-27,-0.003465740515165766
1963.T,2019-06-27,0.0013117226185567626
2269.T,2019-06-27,0.0009459991282451813
3861.T,2019-06-27,-0.005952827273781143
4208.T,2019-06-27,0.018389720573675477
4502.T,2019-06-27,0.009086773964769503
4661.T,2019-06-27,-0.02214815818093986
5019.T,2019-06-27,-0.018311687367289615
5706.T,2019-06-27,-0.011732793073056703
5801.T,2019-06-27,0.01991599305433976
5803.T,2019-06-27,0.055255473788311714
6273.T,2019-06-27,0.02888957580296207
6302.T,2019-06-27,0.01915053158758045
6367.T,2019-06-27,0.01200734636034419
6479.T,2019-06-27,0.05148868659259752
6503.T,2019-06-27,0.02446849971749613
6674.T,2019-06-27,0.021569607989806373
6724.T,2019-06-27,-0.015370207853548732
6762.T,2019-06-27,0.10798461286459138
6857.T,2019-06-27,0.09940781425132945
6952.T,2019-06-27,-0.004862214247166227
6963.T,2019-06-27,0.058444855788192716
7011.T,2019-06-27,-0.019191429737406604
7201.T,2019-06-27,0.017756588404923383
7261.T,2019-06-27,-0.0005829582146780719
7731.T,2019-06-27,-0.011419567640148003
7911.T,2019-06-27,-0.024943524788316532
7912.T,2019-06-27,-0.03311013832992314
8306.T,2019-06-27,0.022995280512367707
8316.T,2019-06-27,0.0012739438944298735
8331.T,2019-06-27,0.00170737701314546
8354.T,2019-06-27,0.004939465392775344
8601.T,2019-06-27,0.00878159670476299
8630.T,2019-06-27,0.012254051999200146
8801.T,2019-06-27,-0.017134922864198054
8802.T,2019-06-27,-0.03652965816668938
9005.T,2019-06-27,-0.002832559666993653
9007.T,2019-06-27,-0.0120190746036152
9008.T,2019-06-27,-0.03375633499569511
9009.T,2019-06-27,-0.028045496446022368
9501.T,2019-06-27,-0.005413938560040568
9502.T,2019-06-27,-0.0353311563175951
9531.T,2019-06-27,-0.012188125118386593
9766.T,2019-06-27,-0.0216874520926794
2413.T,2019-06-28,-0.03239224140935872
4063.T,2019-06-28,0.02754859116329125
4901.T,2019-06-28,-0.0016476379515336214
5233.T,2019-06-28,-0.003673936636174567
6472.T,2019-06-28,0.025921390480809194
6752.T,2019-06-28,0.014470531707550938
6954.T,2019-06-28,-0.006092251096171596
6976.T,2019-06-28,0.13195648497740312
7269.T,2019-06-28,0.020695102636189115
7974.T,2019-06-28,0.0008112369880107825
8830.T,2019-06-28,-0.010970845459922255
4385.T,2019-09-27,0.005467929417517701
6920.T,2019-09-30,0.03911903234533779
3697.T,2019-11-28,0.029417545968147683
9983.T,2019-11-29,0.004236925123542027
4751.T,2019-12-20,-0.012059130441858806
4151.T,2020-03-12,-0.09450981397525728
2914.T,2020-03-19,-0.04070450309800555
6326.T,2020-03-19,-0.0631303320860035
5108.T,2020-03-24,0.008339653513113016
4452.T,2020-03-25,0.01861495421081139
4911.T,2020-03-25,0.04706956021124038
8804.T,2020-03-25,0.10645552062789981
1605.T,2020-03-26,0.04717032827439798
2502.T,2020-03-26,0.03823873764327432
3405.T,2020-03-26,-0.024819972601217204
3436.T,2020-03-26,0.0667023866816533
3659.T,2020-03-26,0.10150794163485616
4004.T,2020-03-26,0.04090805078326806
4704.T,2020-03-26,0.14003852228940145
7272.T,2020-03-26,-0.0001920681220768071
2503.T,2020-03-27,-0.00042383134810888845
4324.T,2020-03-27,-0.10005115329784475
4755.T,2020-03-27,0.017549984721662307
5101.T,2020-03-27,-0.004982370176583338
5201.T,2020-03-27,0.017875988972913228
5301.T,2020-03-27,-0.020686499602469956
6723.T,2020-03-27,-0.09450421821006688
7751.T,2020-03-27,-0.02688073580315566
4519.T,2020-03-30,0.06412669405771199
4578.T,2020-03-30,0.10772173283198488
5214.T,2020-03-30,-0.0394635255735894
6361.T,2020-03-30,0.021440959548783913
1928.T,2020-04-24,0.01578804735389549
9843.T,2020-05-15,0.011902047441630943
8233.T,2020-05-21,0.007767021684302228
8267.T,2020-05-25,-0.03359354011737993
3382.T,2020-05-28,0.018478911320542704
6506.T,2020-05-28,-0.03581710312320125
6532.T,2020-05-28,0.00026591331365970194
7453.T,2020-05-28,0.015705921808570174
9602.T,2020-05-28,-0.0020863216396269733
3086.T,2020-05-29,-0.01024402158017658
3092.T,2020-06-12,0.002914488184192515
3099.T,2020-06-15,-0.022881993159962494
4568.T,2020-06-15,0.008409978706485187
6861.T,2020-06-15,0.004906288461765395
8697.T,2020-06-16,-0.025230433205446157
2768.T,2020-06-18,-0.022337496938605074
4503.T,2020-06-18,-0.001915384054427656
6178.T,2020-06-18,-0.002559447491777462
6594.T,2020-06-18,0.018999997897228386
8253.T,2020-06-18,0.02527610357386887
9433.T,2020-06-18,-0.01869494770635278
3401.T,2020-06-19,-0.0010152284712948729
4061.T,2020-06-19,-0.004055476206488443
4523.T,2020-06-19,-0.011974155165521957
5411.T,2020-06-19,-0.053639234710466006
6103.T,2020-06-19,-0.03479648330160164
6902.T,2020-06-19,0.01944952670355017
6988.T,2020-06-19,-0.021449704951149312
7267.T,2020-06-19,-0.021380949615542322
8001.T,2020-06-19,-0.002619737101191172
8002.T,2020-06-19,-0.016185280934193934
8031.T,2020-06-19,-0.02276055404306485
8053.T,2020-06-19,-0.009024659764428558
8058.T,2020-06-19,-0.037340299705932056
2432.T,2020-06-22,-0.03914685933510777
4689.T,2020-06-22,0.09199743980625749
6702.T,2020-06-22,0.026599120211605546
7186.T,2020-06-22,-0.004130440278879559
7205.T,2020-06-22,-0.003667612633477535
7832.T,2020-06-22,-0.04302060052408333
2801.T,2020-06-23,0.006745628879497459
3402.T,2020-06-23,-0.00444449215877904
4307.T,2020-06-23,0.02399375090552061
4506.T,2020-06-23,0.04602890280959489
5801.T,2020-06-23,-0.032535881572819655
6762.T,2020-06-23,0.014428821171721791
7741.T,2020-06-23,0.03534480192630286
8015.T,2020-06-23,-0.026032635035400653
8035.T,2020-06-23,0.10802280842011261
8308.T,2020-06-23,-0.01802313602403397
9001.T,2020-06-23,-0.00406730595249246
9020.T,2020-06-23,-0.05180577835286363
9022.T,2020-06-23,-0.017813841994669184
9104.T,2020-06-23,-0.05102672638598717
9107.T,2020-06-23,-0.019820256730311125
2802.T,2020-06-24,-0.027691239908707727
2871.T,2020-06-24,-0.015770903368917816
3407.T,2020-06-24,0.022093962570192235
4005.T,2020-06-24,-0.040118954903307184
4183.T,2020-06-24,-0.018626131555214497
4188.T,2020-06-24,-0.026461609646601162
4502.T,2020-06-24,-0.014514356471364192
4507.T,2020-06-24,-0.0029128098607225077
5332.T,2020-06-24,-0.021057922089964966
5406.T,2020-06-24,-0.06690873138533947
6645.T,2020-06-24,0.0010552978254322193
6701.T,2020-06-24,0.04662300092013092
6770.T,2020-06-24,0.0025228742903256225
6841.T,2020-06-24,0.0014480184517707845
7004.T,2020-06-24,-0.010277239113841981
7203.T,2020-06-24,0.006228448547145018
7270.T,2020-06-24,-0.028128977788055887
9021.T,2020-06-24,-0.00781456253841645
9432.T,2020-06-24,0.017170687005064404
1332.T,2020-06-25,-0.03427349526421781
1801.T,2020-06-25,0.01868751810413532
1802.T,2020-06-25,-0.014609618616653618
3289.T,2020-06-25,-0.024402150855286135
4021.T,2020-06-25,-0.013322199214610222
4043.T,2020-06-25,0.0039628733167311695
5019.T,2020-06-25,-0.015039953523304435
5802.T,2020-06-25,-0.016817955707207642
6113.T,2020-06-25,-0.036240159474256045
6473.T,2020-06-25,-0.010531778692593604
6971.T,2020-06-25,-0.01885519573382411
7012.T,2020-06-25,-0.09453925552890462
7013.T,2020-06-25,-0.033045551534750826
7211.T,2020-06-25,-0.09298092042696085
7261.T,2020-06-25,-0.08371091257728096
7735.T,2020-06-25,-0.03821355964230924
8725.T,2020-06-25,-0.017321653797124345
8795.T,2020-06-25,-0.043197749011041425
9434.T,2020-06-25,-0.0026604677729360655
9735.T,2020-06-25,-0.021250585038187303
9984.T,2020-06-25,-0.008992256100887122
1721.T,2020-06-26,0.03417497863059915
1803.T,2020-06-26,0.01197734822200985
1812.T,2020-06-26,0.03798888036064184
1925.T,2020-06-26,-0.019647542160543697
1963.T,2020-06-26,-0.0025491453081807197
2269.T,2020-06-26,0.006479205389584196
2282.T,2020-06-26,0.011841716435678626
3861.T,2020-06-26,-0.0286198146376927
4042.T,2020-06-26,-0.003782172685545711
4208.T,2020-06-26,0.0022357843935467796
4543.T,2020-06-26,0.002905126255676415
4661.T,2020-06-26,-0.07354941827920147
5706.T,2020-06-26,-0.015899738594756792
5713.T,2020-06-26,0.025378297908105085
6146.T,2020-06-26,0.030594537493258973
6273.T,2020-06-26,0.00903715517705048
6367.T,2020-06-26,0.043767079932740954
6479.T,2020-06-26,4.106073161231835e-05
6503.T,2020-06-26,0.017706969876902526
6674.T,2020-06-26,0.02510869564275507
6724.T,2020-06-26,-0.02978228257710952
6752.T,2020-06-26,-0.017025346917609208
6758.T,2020-06-26,-0.018005492775574047
6857.T,2020-06-26,0.030414142077531854
6952.T,2020-06-26,0.003120260349065783
6963.T,2020-06-26,-0.011845234687834636
6981.T,2020-06-26,0.00242598537719263
7011.T,2020-06-26,-0.007182247964620483
7269.T,2020-06-26,0.0056005256296154556
7731.T,2020-06-26,-0.023175509827391666
7912.T,2020-06-26,0.0014768760767347074
8316.T,2020-06-26,-0.009260184899227778
8354.T,2020-06-26,-0.013951786345021455
8411.T,2020-06-26,-0.0010123071976743097
8601.T,2020-06-26,-0.00043680493262924364
8630.T,2020-06-26,0.0141597382279665
8766.T,2020-06-26,0.019188654848886863
8801.T,2020-06-26,-0.03908226806447946
8802.T,2020-06-26,-0.012361748091930747
9005.T,2020-06-26,-0.020972970430652497
9007.T,2020-06-26,0.00576616324849665
9008.T,2020-06-26,-0.00030126108806735087
9009.T,2020-06-26,0.007009507094995251
9501.T,2020-06-26,-0.022091370422985444
9502.T,2020-06-26,-0.01791620370804296
9503.T,2020-06-26,0.016529797119074905
9531.T,2020-06-26,0.029331862651349752
4063.T,2020-06-29,0.034747258077830454
4901.T,2020-06-29,-0.007997942882270818
5233.T,2020-06-29,0.035887070574752156
5333.T,2020-06-29,-0.008245503604134733
6301.T,2020-06-29,0.018955672598837757
6976.T,2020-06-29,0.025948375435850497
7202.T,2020-06-29,-0.002925377856345635
7752.T,2020-06-29,-0.03648323848514587
7974.T,2020-06-29,-0.02519030581386459
8309.T,2020-06-29,0.014433486143355125
8830.T,2020-06-29,-0.009835239829732265
9101.T,2020-06-29,-0.001598378412437547
9532.T,2020-06-29,-0.009546928809483192
9766.T,2020-06-29,0.0052186811793063
5631.T,2020-06-30,0.015280609931413832
5711.T,2020-06-30,0.0033621623280461234
6098.T,2020-06-30,-0.002860863141067856
6471.T,2020-06-30,0.008416740789500459
6753.T,2020-06-30,-0.016692311347470776
6954.T,2020-06-30,-0.007363007742744084
7951.T,2020-06-30,0.025326262457391956
5401.T,2020-07-02,0.04554305679089901
7201.T,2020-07-06,-0.011543908474842766
4902.T,2020-07-15,0.030823416184404442
5714.T,2020-07-15,-0.02803994388920384
9202.T,2020-07-17,-0.018223805668644125
6305.T,2020-07-21,0.02299151709930538
7911.T,2020-07-21,-0.04497904681683408
6302.T,2020-07-31,-0.02353868690006493
6472.T,2020-07-31,-0.08648489101000689
6504.T,2020-08-06,0.008058925838076967
8252.T,2020-08-06,0.043103426068534255
5803.T,2020-08-17,-0.03450380975718184
2002.T,2020-08-28,-0.01656199353062606
6501.T,2020-08-31,-0.010667198481903305
4385.T,2020-09-25,-0.033561795051500316
6920.T,2020-09-29,0.018289221526014733
3697.T,2020-11-27,-0.03688685976861405
9983.T,2020-11-27,0.042519736830711946
7453.T,2020-11-30,-0.06058274988953702
4751.T,2020-12-15,-0.003470478718097497
4151.T,2021-03-09,-0.01880888074667252
6326.T,2021-03-19,-0.026885883038038714
4519.T,2021-03-23,-0.017476415998254738
2914.T,2021-03-24,0.0071515744925770165
3405.T,2021-03-25,-0.024073279485414604
3436.T,2021-03-25,-0.06318819219964289
4704.T,2021-03-25,0.022027585706252545
4911.T,2021-03-25,-0.06157937451156635
7272.T,2021-03-25,0.005820609332796949
8804.T,2021-03-25,-0.0244205701283039
1605.T,2021-03-26,-0.03469963874212628
2502.T,2021-03-26,-0.0030621842746208147
3659.T,2021-03-26,-0.005142508621834097
