Ticker,EventDate,CAR
9502.T,2018-06-28,-0.011533262001968787
9503.T,2018-06-28,-0.012258199984599543
9531.T,2018-06-28,0.003690312972906646
9766.T,2018-06-28,0.009788644643842744
1801.T,2018-06-29,-0.013395861219173785
4063.T,2018-06-29,-0.011374794889410652
4901.T,2018-06-29,0.014850225125066886
5233.T,2018-06-29,-0.008121441182094577
5803.T,2018-06-29,0.00800954119463849
6501.T,2018-06-29,0.009980518044456849
6752.T,2018-06-29,0.00798160650999925
6954.T,2018-06-29,0.0017334503682557853
6976.T,2018-06-29,0.012565368832570043
7974.T,2018-06-29,0.001771285526056281
8309.T,2018-06-29,0.0035319776720969536
8830.T,2018-06-29,-0.022492433457668905
9202.T,2018-06-29,0.0005508060354427224
9532.T,2018-06-29,-0.00012781170451040685
6920.T,2018-09-27,-0.027904862604739875
9983.T,2018-11-30,-0.008674703074513715
4751.T,2018-12-19,0.012621240356644749
4151.T,2019-03-14,0.004595938030883408
5108.T,2019-03-22,-0.0024208418913205087
6326.T,2019-03-22,0.005332320603820476
4452.T,2019-03-26,0.005519599840894614
4704.T,2019-03-26,-0.001159280491324119
4911.T,2019-03-26,-0.015860546747622682
2502.T,2019-03-27,0.01471384149602425
3405.T,2019-03-27,0.0014692968723556982
3659.T,2019-03-27,0.004053216281843292
8804.T,2019-03-27,-0.011787869926720002
2503.T,2019-03-28,0.0063318405064924956
3436.T,2019-03-28,0.01689967552876564
4004.T,2019-03-28,0.022643827860528837
4324.T,2019-03-28,0.0024112976225726356
4519.T,2019-03-28,-0.0033193390468573072
4755.T,2019-03-28,0.006182401324355873
5101.T,2019-03-28,0.001153693174246441
5201.T,2019-03-28,0.0013859130296238302
5301.T,2019-03-28,-0.0014209104756393379
6723.T,2019-03-28,-0.02628395945093777
7272.T,2019-03-28,0.0042847689076661866
7751.T,2019-03-28,-0.0013106003661505234
2501.T,2019-03-29,-0.009104984784035573
4578.T,2019-03-29,0.006583472173197968
5214.T,2019-03-29,-0.007073056075770251
6361.T,2019-03-29,0.019016009452178143
1928.T,2019-04-26,0.0033498116662822198
9843.T,2019-05-17,-0.0167059999601449
7453.T,2019-05-23,-0.007984526938511354
8233.T,2019-05-23,0.009328647601583848
9602.T,2019-05-23,0.011241547060241261
3382.T,2019-05-24,0.007989641828200363
3086.T,2019-05-27,-0.0024177890480365566
6506.T,2019-05-29,-0.01532995875807847
6532.T,2019-05-30,-0.013972710439771385
8267.T,2019-05-30,-0.025686280138874147
7741.T,2019-06-07,-0.0023584338688656843
8697.T,2019-06-12,0.003805702645504375
4568.T,2019-06-17,0.019217962986271986
4689.T,2019-06-17,0.002386271699502915
6301.T,2019-06-17,-0.0071674530805760465
6861.T,2019-06-17,-0.01160646486493593
4503.T,2019-06-18,0.014562397406836163
4507.T,2019-06-18,0.01778002100097901
6758.T,2019-06-18,0.005133263440754504
8035.T,2019-06-18,-0.0020814182237468507
4902.T,2019-06-19,0.0069661545961749345
6501.T,2019-06-19,-0.00973920055622816
6594.T,2019-06-19,0.01149410122950299
6645.T,2019-06-19,0.009537262143527792
7205.T,2019-06-19,0.008378135823020591
7267.T,2019-06-19,0.003746721607756732
9101.T,2019-06-19,-0.0033917322349474345
9201.T,2019-06-19,-0.005541133402064045
9984.T,2019-06-19,0.018373069121688314
2768.T,2019-06-20,0.0006419943258463489
3401.T,2019-06-20,-0.028534541261855277
4061.T,2019-06-20,-0.01193765546381862
4506.T,2019-06-20,-0.004477059971052037
4523.T,2019-06-20,0.018865433717477585
5406.T,2019-06-20,-0.0031907265850209224
6098.T,2019-06-20,0.004217281673360905
6178.T,2019-06-20,0.009059973077916493
7013.T,2019-06-20,-0.006869792104723124
7186.T,2019-06-20,0.007176221750169472
8031.T,2019-06-20,-0.006444723197399503
8252.T,2019-06-20,-0.012091402397189144
8253.T,2019-06-20,-0.0006798447783856847
9433.T,2019-06-20,0.0006951702889606746
4005.T,2019-06-21,0.01995917419417334
5333.T,2019-06-21,0.008456247853750888
5411.T,2019-06-21,0.014165796410564889
5711.T,2019-06-21,0.015355536619846573
5802.T,2019-06-21,0.014224018872728781
6103.T,2019-06-21,-0.004649138255095445
6770.T,2019-06-21,0.0052284479825112536
6988.T,2019-06-21,0.014433781670349395
7203.T,2019-06-21,0.00018714460377399975
7211.T,2019-06-21,0.012108769591277335
8001.T,2019-06-21,0.006978563857720034
8002.T,2019-06-21,0.023888245714446654
8053.T,2019-06-21,0.003050050344975014
8058.T,2019-06-21,0.010258166341082528
8766.T,2019-06-21,-0.01249167600603186
9001.T,2019-06-21,-0.007532577188656055
9020.T,2019-06-21,-0.009617069039871294
9021.T,2019-06-21,-0.008875165562899114
9022.T,2019-06-21,-0.003456882872824007
9064.T,2019-06-21,-0.0026416118863114707
9107.T,2019-06-21,0.022747179130283134
9503.T,2019-06-21,0.008405045128198323
2432.T,2019-06-24,-0.02030499958292915
4043.T,2019-06-24,0.03502404413168875
4543.T,2019-06-24,-0.0002195084484587367
6701.T,2019-06-24,0.003717329937744661
6702.T,2019-06-24,0.004223303643021081
7270.T,2019-06-24,0.012429354095545495
7832.T,2019-06-24,-0.002982458921254968
8411.T,2019-06-24,0.0015946465616043042
8725.T,2019-06-24,-0.0038136038386194734
9202.T,2019-06-24,-0.0032462295412772255
9532.T,2019-06-24,-0.00466050151603615
1721.T,2019-06-25,0.012084854882421142
1925.T,2019-06-25,-0.021139067433513764
2801.T,2019-06-25,0.010242702818950618
2802.T,2019-06-25,0.016543052803528604
2871.T,2019-06-25,-0.00274384806074783
3402.T,2019-06-25,0.0006874516185596869
3407.T,2019-06-25,0.002520607963580528
4183.T,2019-06-25,-0.006709426921270306
4188.T,2019-06-25,-0.01010726175877109
4307.T,2019-06-25,0.002782883453267727
5332.T,2019-06-25,0.006863264844464645
5401.T,2019-06-25,0.004925963908625137
5631.T,2019-06-25,-0.0008186558362523813
5713.T,2019-06-25,0.009270957070865641
5714.T,2019-06-25,-0.00047367948299111007
6146.T,2019-06-25,-0.006811345686355701
6305.T,2019-06-25,-0.004504731439339353
6471.T,2019-06-25,-0.00917551953384079
6504.T,2019-06-25,0.011309067148702633
6841.T,2019-06-25,-0.004422328816283298
6971.T,2019-06-25,-0.010363577778986416
7733.T,2019-06-25,0.000552037909424056
7951.T,2019-06-25,0.008617531582046728
8015.T,2019-06-25,0.008273617678402453
8308.T,2019-06-25,-0.0006525715043590634
9104.T,2019-06-25,0.003784563221886258
9434.T,2019-06-25,0.006042843868482242
1332.T,2019-06-26,-0.008714108978892158
1605.T,2019-06-26,-0.00036546933033866635
1802.T,2019-06-26,0.008858027027773892
1812.T,2019-06-26,-0.0030531353735917133
2002.T,2019-06-26,-0.008022850163979245
2282.T,2019-06-26,0.008316614336958572
3092.T,2019-06-26,0.010777534694858471
3289.T,2019-06-26,-0.010683430313422585
4021.T,2019-06-26,-0.011856153085421971
4042.T,2019-06-26,0.01179602992112691
5020.T,2019-06-26,0.00944023187055978
6113.T,2019-06-26,0.0021117315516182393
6473.T,2019-06-26,0.02816909456374453
6753.T,2019-06-26,0.011729016539711902
6902.T,2019-06-26,0.008513593125807396
7004.T,2019-06-26,0.009675542534622472
7012.T,2019-06-26,0.0073269621770003
7202.T,2019-06-26,-0.010151861414082603
7735.T,2019-06-26,0.0440224200814394
7752.T,2019-06-26,-0.015946333297845974
8304.T,2019-06-26,0.006183554607131375
8795.T,2019-06-26,0.0049405507798092226
9432.T,2019-06-26,-0.01202519141662947
9735.T,2019-06-26,-0.004883025305157381
1801.T,2019-06-27,0.005548329388174365
1803.T,2019-06-27,-0.00038479474758213936
1808.T,2019-06-27,0.001332300744148241
1963.T,2019-06-27,0.0086948374687238
2269.T,2019-06-27,-0.007638979803456716
3861.T,2019-06-27,0.003803987922906692
4208.T,2019-06-27,0.004116926941083614
4502.T,2019-06-27,-0.01950672460594296
4661.T,2019-06-27,-0.014029527402050539
5019.T,2019-06-27,0.012275321470475237
5706.T,2019-06-27,0.000497264568536205
5801.T,2019-06-27,0.0075211212566519275
5803.T,2019-06-27,0.0037936869268019417
6273.T,2019-06-27,0.010761209164456307
6302.T,2019-06-27,-0.007006820763885008
6367.T,2019-06-27,0.03543491219171473
6479.T,2019-06-27,0.013574035219133633
6503.T,2019-06-27,0.011813833925400762
6674.T,2019-06-27,0.008967054588136701
6724.T,2019-06-27,-0.001862666610312402
6762.T,2019-06-27,0.025502492272597394
6857.T,2019-06-27,0.014607699834988767
6952.T,2019-06-27,-0.010989839284345037
6963.T,2019-06-27,0.02938552812425748
7011.T,2019-06-27,0.00496579696254793
7201.T,2019-06-27,0.013512901578907404
7261.T,2019-06-27,0.0013943283485156471
7731.T,2019-06-27,-0.007741156538571227
7911.T,2019-06-27,0.0055843109781081035
7912.T,2019-06-27,-0.008804268067435114
8306.T,2019-06-27,0.004789711762789976
8316.T,2019-06-27,0.0023582575673448437
8331.T,2019-06-27,0.013575944439276077
8354.T,2019-06-27,0.015528782819804814
8601.T,2019-06-27,0.015254339772625329
8630.T,2019-06-27,-0.007824789220116004
8801.T,2019-06-27,-0.0046622433448298955
8802.T,2019-06-27,-0.016258851243848245
9005.T,2019-06-27,0.002094984378382795
9007.T,2019-06-27,-0.017811791394272754
9008.T,2019-06-27,-0.030257243457965134
9009.T,2019-06-27,-0.01045261170296903
9501.T,2019-06-27,0.006659578279305561
9502.T,2019-06-27,-0.004827276606868389
9531.T,2019-06-27,-0.009423947482452035
9766.T,2019-06-27,-0.01616346450499199
2413.T,2019-06-28,0.006650900939789089
4063.T,2019-06-28,0.014598705712895078
4901.T,2019-06-28,0.007028007348777748
5233.T,2019-06-28,-0.0060310445638882115
6472.T,2019-06-28,-0.0094737283162568
6752.T,2019-06-28,0.0029477329964535713
6954.T,2019-06-28,-0.004943007731775309
6976.T,2019-06-28,0.01442894817716767
7269.T,2019-06-28,0.010784802368309088
7974.T,2019-06-28,0.0012504620217694776
8830.T,2019-06-28,-0.013049946723289923
4385.T,2019-09-27,-2.7423375279993223e-05
6920.T,2019-09-30,0.014908751042329414
3697.T,2019-11-28,0.0032978548716415678
9983.T,2019-11-29,0.002405907780868025
4751.T,2019-12-20,0.007149608908347092
4151.T,2020-03-12,-0.023534889113137336
2914.T,2020-03-19,-0.005136927023999488
6326.T,2020-03-19,0.024485835886528383
5108.T,2020-03-24,0.0005513762529487376
4452.T,2020-03-25,0.015790663947007635
4911.T,2020-03-25,0.03280676823310934
8804.T,2020-03-25,0.11740564449205476
1605.T,2020-03-26,-0.027013737465619587
2502.T,2020-03-26,-0.04436723887963809
3405.T,2020-03-26,-0.011228202777156693
3436.T,2020-03-26,-0.011683423808173141
3659.T,2020-03-26,-0.018275955884172912
4004.T,2020-03-26,0.02818790848504175
4704.T,2020-03-26,-0.04791259551042916
7272.T,2020-03-26,-0.0363806932815611
2503.T,2020-03-27,-0.0059614109959899644
4324.T,2020-03-27,-0.06262620505360532
4755.T,2020-03-27,-0.04295255230070425
5101.T,2020-03-27,-0.0011283133031042142
5201.T,2020-03-27,-0.00725137434850754
5301.T,2020-03-27,-0.010648194298947759
6723.T,2020-03-27,-0.0665712932671148
7751.T,2020-03-27,-0.012153378252323224
4519.T,2020-03-30,0.07605192226916613
4578.T,2020-03-30,0.06587287928363403
5214.T,2020-03-30,0.01459908765169806
6361.T,2020-03-30,-0.022545240197835555
1928.T,2020-04-24,-0.008316520490225085
9843.T,2020-05-15,0.0064878615070489394
8233.T,2020-05-21,-0.007266704147990391
8267.T,2020-05-25,-0.008852563472505948
3382.T,2020-05-28,0.026956346902000862
6506.T,2020-05-28,-0.024914271883162552
6532.T,2020-05-28,-0.013452316761535
7453.T,2020-05-28,0.001975053346761145
9602.T,2020-05-28,0.003056576018624281
3086.T,2020-05-29,-0.036975966472180405
3092.T,2020-06-12,-0.007841298940434355
3099.T,2020-06-15,-0.007549597145393768
4568.T,2020-06-15,6.120495322432459e-05
6861.T,2020-06-15,-0.012697853430166946
8697.T,2020-06-16,-0.002767491469091044
2768.T,2020-06-18,0.0006944635380296982
4503.T,2020-06-18,-0.011142663891143838
6178.T,2020-06-18,-0.012145055912116558
6594.T,2020-06-18,0.0011465348340503603
8253.T,2020-06-18,-0.006875628224907937
9433.T,2020-06-18,-0.013267596127161338
3401.T,2020-06-19,-0.0015574938747736646
4061.T,2020-06-19,-0.01131500033035957
4523.T,2020-06-19,-0.00785798990537683
5411.T,2020-06-19,-0.023112415194397506
6103.T,2020-06-19,-0.0025107893250275854
6902.T,2020-06-19,-0.02159257515877623
6988.T,2020-06-19,-0.0002813312960194892
7267.T,2020-06-19,-0.00938017768101683
8001.T,2020-06-19,-0.003011947242300639
8002.T,2020-06-19,-0.0009141447356323658
8031.T,2020-06-19,0.0006884366805860444
8053.T,2020-06-19,0.0030766764984844416
8058.T,2020-06-19,-0.00952243444776481
2432.T,2020-06-22,-0.025080933861298647
4689.T,2020-06-22,0.052476680937203764
6702.T,2020-06-22,-0.004783289905911997
7186.T,2020-06-22,0.00423323189366049
7205.T,2020-06-22,-0.010299757054615484
7832.T,2020-06-22,-0.026433760085393377
2801.T,2020-06-23,0.009840429703776814
3402.T,2020-06-23,0.006512505449309781
4307.T,2020-06-23,-0.005102302988643306
4506.T,2020-06-23,0.002661667183539243
5801.T,2020-06-23,-0.008647493451186736
6762.T,2020-06-23,-0.001169606944207098
7741.T,2020-06-23,-0.008881348597096885
8015.T,2020-06-23,-0.0015759507556171986
8035.T,2020-06-23,0.010233351634237676
8308.T,2020-06-23,-0.002773440197465577
9001.T,2020-06-23,0.00741625301736161
9020.T,2020-06-23,-0.0007761001155657723
9022.T,2020-06-23,0.005310973140312001
9104.T,2020-06-23,0.00871364001569
9107.T,2020-06-23,-0.028444729009414336
2802.T,2020-06-24,0.0005190125928700769
2871.T,2020-06-24,-0.00821177568815214
3407.T,2020-06-24,0.002938327242208553
4005.T,2020-06-24,-0.02501885682811627
4183.T,2020-06-24,-0.016922636130310042
4188.T,2020-06-24,-0.021244960557439435
4502.T,2020-06-24,0.0021844395806849297
4507.T,2020-06-24,-0.006994650227428591
5332.T,2020-06-24,-0.00116633951928714
5406.T,2020-06-24,-0.01864233862139861
6645.T,2020-06-24,0.017798416993308946
6701.T,2020-06-24,-0.0075835778165089865
6770.T,2020-06-24,0.01393334494188073
6841.T,2020-06-24,0.00934779666351512
7004.T,2020-06-24,-0.007069037225708745
7203.T,2020-06-24,0.016237993485931364
7270.T,2020-06-24,0.0053296362317073265
9021.T,2020-06-24,0.016387892295072735
9432.T,2020-06-24,-1.4616413977540897e-05
1332.T,2020-06-25,-0.006381324843446116
1801.T,2020-06-25,-0.027063751378861738
1802.T,2020-06-25,-0.009815579847530337
3289.T,2020-06-25,-0.025658468564183013
4021.T,2020-06-25,-0.015913224751658232
4043.T,2020-06-25,-0.013032708200015716
5019.T,2020-06-25,-0.0105160705726776
5802.T,2020-06-25,-0.02106388129978126
6113.T,2020-06-25,-0.013974645717554508
6473.T,2020-06-25,-0.024112625890755635
6971.T,2020-06-25,-0.01288058855379047
7012.T,2020-06-25,-0.033247592402966805
7013.T,2020-06-25,-0.021255842090353364
7211.T,2020-06-25,-0.0330342755665103
7261.T,2020-06-25,-0.03101367106164746
7735.T,2020-06-25,4.94815414447472e-05
8725.T,2020-06-25,-0.005786391386874179
8795.T,2020-06-25,-0.02386909847944811
9434.T,2020-06-25,-0.005636801934408531
9735.T,2020-06-25,-0.007000831799588363
9984.T,2020-06-25,0.009730645526217599
1721.T,2020-06-26,0.016002871147547663
1803.T,2020-06-26,0.024353880851406072
1812.T,2020-06-26,0.023759120645072223
1925.T,2020-06-26,0.00892328671884627
1963.T,2020-06-26,0.005957724845983437
2269.T,2020-06-26,-0.005407754767180795
2282.T,2020-06-26,0.0004985494582374541
3861.T,2020-06-26,0.0067098821831825355
4042.T,2020-06-26,0.007082839026364448
4208.T,2020-06-26,0.001964393815753092
4543.T,2020-06-26,-0.004602525809226493
4661.T,2020-06-26,-0.01839368419159141
5706.T,2020-06-26,-0.0003278388369079739
5713.T,2020-06-26,0.010509494772897173
6146.T,2020-06-26,0.008212631255282092
6273.T,2020-06-26,-0.005877225429212268
6367.T,2020-06-26,0.007607947591808219
6479.T,2020-06-26,-0.012165637948002754
6503.T,2020-06-26,-0.003418893492565212
6674.T,2020-06-26,-0.0011706724967672222
6724.T,2020-06-26,-0.01226062428226688
6752.T,2020-06-26,-0.0010307058282887221
6758.T,2020-06-26,-0.014812898460400603
6857.T,2020-06-26,0.010071846088642783
6952.T,2020-06-26,0.002995442622164621
6963.T,2020-06-26,-0.004722095369203792
6981.T,2020-06-26,-0.007639030053384774
7011.T,2020-06-26,-0.00983410226453264
7269.T,2020-06-26,0.0009114567312523518
7731.T,2020-06-26,-0.01648496658477286
7912.T,2020-06-26,0.011928367764731409
8316.T,2020-06-26,0.00791839886089953
8354.T,2020-06-26,0.003052358109764907
8411.T,2020-06-26,0.005542323739400747
8601.T,2020-06-26,0.00694196567612502
8630.T,2020-06-26,0.0008928758332109547
8766.T,2020-06-26,0.019600477044731963
8801.T,2020-06-26,-0.0015695849870825049
8802.T,2020-06-26,0.0019273650666752004
9005.T,2020-06-26,0.007763570520220017
9007.T,2020-06-26,-0.0012211700949466171
9008.T,2020-06-26,0.009583044609383655
9009.T,2020-06-26,0.01681229019896581
9501.T,2020-06-26,-0.002223913561403489
9502.T,2020-06-26,-0.004718770390134919
9503.T,2020-06-26,0.013219345685779697
9531.T,2020-06-26,-0.000552704958529558
4063.T,2020-06-29,0.007587904242543714
4901.T,2020-06-29,-0.006778767147963268
5233.T,2020-06-29,0.02520498812255547
5333.T,2020-06-29,0.006589845847222945
6301.T,2020-06-29,0.02175184364681718
6976.T,2020-06-29,0.006529716707150083
7202.T,2020-06-29,-0.003001630185131384
7752.T,2020-06-29,-0.025557358945867838
7974.T,2020-06-29,-0.0022161429358115645
8309.T,2020-06-29,0.0012437943651085921
8830.T,2020-06-29,-0.0034691665200434207
9101.T,2020-06-29,0.00614259100600896
9532.T,2020-06-29,-0.00121556914505082
9766.T,2020-06-29,-0.02044678341724991
5631.T,2020-06-30,0.006916715308731629
5711.T,2020-06-30,0.004690885256016409
6098.T,2020-06-30,-0.004364127907235303
6471.T,2020-06-30,0.019972926006371156
6753.T,2020-06-30,0.021932627190608574
6954.T,2020-06-30,0.007515014277797676
7951.T,2020-06-30,0.010114185295449486
5401.T,2020-07-02,-0.010429544000465467
7201.T,2020-07-06,0.030648695465272456
4902.T,2020-07-15,-0.004687733771748647
5714.T,2020-07-15,-0.017159420283378007
9202.T,2020-07-17,-0.03115460457248201
6305.T,2020-07-21,-0.0074960048483485005
7911.T,2020-07-21,-0.02651827383975455
6302.T,2020-07-31,-0.039245309394573574
6472.T,2020-07-31,-0.00992422922556005
6504.T,2020-08-06,0.003100782489411276
8252.T,2020-08-06,-0.0033528900028767057
5803.T,2020-08-17,-0.0016932095251680698
2002.T,2020-08-28,0.002826156711873796
6501.T,2020-08-31,-0.01021906412290102
4385.T,2020-09-25,-0.015185193815211119
6920.T,2020-09-29,0.028605001233438725
3697.T,2020-11-27,0.009525145218822908
9983.T,2020-11-27,0.000919949379514228
7453.T,2020-11-30,-0.0310827234935573
4751.T,2020-12-15,-0.02385704943694432
4151.T,2021-03-09,-0.01624014622275023
6326.T,2021-03-19,-0.004399964342521115
4519.T,2021-03-23,0.0018249470848808163
2914.T,2021-03-24,-0.0026957648632000286
3405.T,2021-03-25,0.004770270510925637
3436.T,2021-03-25,-0.035868918379046044
4704.T,2021-03-25,-0.01072729676997819
4911.T,2021-03-25,-0.004522462020588758
